loss,val_loss
497.20646728515624,160.43008618164063
138.69218798828126,137.36282165527345
131.85714501953126,135.69297143554687
130.7714140625,134.43500817871094
130.16244287109376,133.96768908691405
129.67386462402345,133.97197888183592
129.06378491210938,132.55531884765625
128.38581762695313,131.96627673339844
127.92459875488281,131.06877087402344
127.18091870117188,130.59048205566407
126.48325744628906,129.51199340820312
125.76082507324219,128.1464373779297
125.01714855957032,128.16695666503907
124.31691430664063,127.29604461669922
123.83880053710938,126.35076428222656
123.01892443847656,125.30608984375
121.99773950195312,121.17735711669921
121.08930151367187,118.75536730957032
119.46166882324219,117.01416534423828
117.82535516357422,113.26400378417969
115.94861016845704,112.315322265625
114.31259008789063,109.98160968017578
111.79768664550781,106.31990441894531
107.77112615966797,102.13007971191406
104.42016278076171,99.83400390625
101.05190417480469,94.96071881103515
99.02759130859376,92.71753338623047
97.53209045410156,95.85334387207031
95.91948132324218,90.84308770751953
94.85321350097657,90.3045673828125
94.3306240234375,89.72745129394531
93.400908203125,88.74171649169922
92.17269323730468,90.19403918457031
92.48930682373047,87.23354248046876
91.55268090820313,86.84531524658203
90.38566198730469,86.32081268310547
89.60185290527343,85.86262420654298
88.82339715576173,87.83771319580079
88.82538659667969,84.94395446777344
88.15965124511719,85.30099841308594
87.87689758300782,85.24330883789062
87.5354287109375,84.89550897216797
87.98656237792969,85.67559344482422
87.08478869628907,84.04797564697266
86.6101655883789,84.38812738037109
86.9376259765625,84.74487963867188
86.22304870605468,84.92089178466797
85.92234399414062,83.37970373535157
85.7602177734375,85.32104602050781
85.45408044433594,83.53127307128906
85.622384765625,82.96993627929687
85.65609924316406,83.50066198730468
85.22606549072266,84.54876824951172
85.32429650878906,83.16795129394531
85.16539587402343,83.29472613525391
85.16183276367188,83.15226202392579
84.41708483886718,82.7225912475586
84.88647344970703,83.57199548339844
85.12276477050781,84.4744566040039
84.59759680175782,83.33547174072265
84.63025109863281,83.47578839111328
84.48754125976562,83.59282598876953
85.29579089355468,82.85560803222656
84.46208239746093,83.11697180175781
84.60321124267578,82.83272198486328
83.63150939941406,83.45655804443359
83.64526263427734,82.68945037841797
83.61914880371094,83.538740234375
83.61108856201172,82.12917956542968
83.42893798828125,83.63566278076172
83.31668969726563,82.74353833007812
83.17048022460938,82.65591821289063
83.18493823242187,84.91746667480469
83.05486743164063,83.07049688720703
83.01128588867188,82.84796893310546
82.58110229492188,82.48736865234375
82.43945043945313,82.40407537841797
82.64042785644531,83.56153240966798
82.14677038574219,83.56863653564453
82.67450122070312,83.28826892089843
82.59526025390625,84.07357586669922
82.01739862060546,82.9429017944336
82.28821118164062,82.72372705078125
82.09087707519531,83.64447106933594
82.30372692871094,84.50756628417969
81.95505932617188,83.25471514892578
81.89120178222656,82.90133135986328
81.51100720214843,83.06462811279297
81.76071313476562,85.44257995605469
81.62528881835938,83.62738000488281
81.62956823730468,83.69599310302735
81.38739532470703,84.53954132080078
81.90916259765625,84.18512261962891
81.45506164550781,83.58401336669922
81.59942907714844,84.70599151611329
81.1403607788086,83.45737762451172
80.95299743652343,83.51517407226562
80.85221020507812,82.79584655761718
81.15920831298828,83.09686065673829
80.77291125488281,83.93687976074219
80.46907568359374,83.86471667480468
80.16200561523438,83.9964400024414
80.33531787109375,83.30419598388671
80.29720544433594,83.38787145996093
80.709068359375,83.43286462402344
80.57573083496094,82.64441204833985
79.80341998291016,83.87995007324218
80.42054638671875,84.8425889892578
79.87548596191407,82.98921197509766
80.60421557617188,84.00161389160156
79.92579675292968,83.11567205810547
79.58268133544922,83.62466967773437
79.87547180175781,82.62919519042968
79.63089770507813,82.75865612792968
79.23234039306641,83.47799987792969
79.60942346191406,84.56416668701172
79.5616005859375,84.36495037841797
79.26957287597656,83.45390008544922
79.00181726074219,83.43617419433593
79.17208142089844,84.32924938964844
78.95794067382812,82.7884535522461
78.6538204345703,82.48708215332032
78.66870446777344,84.45725231933594
79.56113018798828,83.64844891357421
79.35982104492187,83.41108123779297
78.5730595703125,83.2470770263672
78.82086096191406,83.39737854003906
79.01062219238281,83.60165539550782
79.02631066894531,83.3468934326172
78.62797607421875,83.40552905273438
78.48533410644531,84.57360217285157
79.23570251464844,83.57396081542969
78.24043981933593,83.04618237304688
78.09933544921876,83.54567272949218
77.99772863769532,84.82658605957032
78.15526446533202,83.71351013183593
78.1040474243164,84.14323077392578
78.22857360839843,85.33227276611328
78.39092663574219,84.35559326171875
77.28636328125,83.78015716552734
77.35328430175781,84.61629412841796
77.30358959960938,84.25939739990234
77.63092810058593,85.27237115478516
77.8381416015625,83.74547924804688
77.78413549804688,85.6803189086914
77.41233361816407,83.91224682617188
77.73870489501954,86.52066357421874
77.93826989746094,85.44385021972656
77.01436706542968,84.63963641357422
