loss,val_loss
750.1461481933594,177.0589093017578
172.5330731201172,99.94912536621094
145.76428942871092,87.89097900390625
140.1992424316406,86.65920043945313
138.8071082763672,87.53637939453125
137.82400769042968,87.22384765625
137.41739465332032,85.73645874023437
137.08152551269532,85.421005859375
136.53146801757813,84.69319641113282
136.19044592285155,85.8150619506836
136.01570043945313,85.35119445800781
135.5529864501953,84.81657287597656
135.1125317993164,85.48158935546876
134.94279052734376,84.86788055419922
134.42662048339844,84.75449096679688
134.09833447265626,84.65095764160156
133.64404693603515,84.1236196899414
133.20954907226562,84.63215637207031
132.86829437255858,84.53470092773438
132.2605308227539,83.56885955810547
132.03514453125,83.12289947509765
131.54877807617189,83.11298248291016
131.02319934082033,85.22587951660157
131.063048828125,83.4902035522461
130.41515881347655,84.93120727539062
129.7400567626953,82.41673217773437
129.23614978027345,83.10072204589844
128.57103076171876,83.61236541748048
128.25150122070312,82.43877899169922
126.8280625,81.94790771484375
126.83692626953125,82.14001281738281
125.26089691162109,80.61191040039063
124.47057678222656,80.10633239746093
123.35509619140625,80.47444702148438
122.54277734375,80.87044311523438
121.41011529541015,80.72828918457031
119.08022503662109,77.76749313354492
117.43296527099609,76.44407684326171
116.3746737060547,77.94623413085938
115.67207238769531,77.99213516235352
115.29571472167969,75.48173858642578
115.47112268066407,77.77223571777344
114.05345220947265,75.54784851074218
113.49605169677734,74.68748580932618
111.88177197265625,76.22108657836914
111.3942685546875,75.65243774414063
110.72157141113281,75.66179718017578
110.20491064453125,73.08463241577148
109.2620015258789,75.52824691772462
108.70032824707032,74.66643112182618
108.3728809814453,74.11586120605469
107.41128723144531,74.97441787719727
106.81168316650391,74.07590148925782
106.59191931152344,75.96436462402343
106.3193525390625,73.97083236694336
105.44675982666016,72.8349333190918
105.36107293701171,72.35284774780274
104.05939501953125,71.91809295654296
103.64143579101562,70.41283203125
103.28225280761718,72.6818894958496
102.64853021240235,70.09820541381836
102.3448505859375,69.96444625854492
101.91905078125,70.75241790771484
102.08987109375,73.55616943359375
102.05282653808594,72.03113235473633
101.56023767089843,68.44022750854492
101.51463598632813,70.01075073242187
101.68165081787109,71.81444046020508
100.88868664550782,69.56508178710938
100.37254095458984,70.77528198242187
100.09274499511719,67.7270199584961
100.54739935302734,71.16369613647461
100.16141174316407,69.51267211914063
99.8855961303711,72.4461784362793
99.90505822753906,70.83258148193359
100.0701505126953,69.4378694152832
99.31415393066406,67.44463500976562
98.7172066040039,70.41941360473633
100.09061560058593,67.96937057495117
99.17288720703125,69.7351268005371
99.0111723022461,68.47074935913086
98.67468835449219,66.92977188110352
98.31980212402344,67.51083862304688
98.01982330322265,69.32742111206055
98.48450579833984,66.16496597290039
98.49047399902344,66.24647491455079
99.28789056396485,72.87232879638673
98.6001889038086,70.59977432250976
98.83958392333984,66.48930648803712
98.09173010253906,66.91117858886719
97.86284808349609,70.38172821044923
97.95199530029296,66.73982147216798
97.16798852539063,67.39332107543946
98.17288854980468,68.05808792114257
98.04984899902344,65.84124816894531
97.09659716796875,68.2598583984375
97.12754479980468,68.02609603881837
96.63789172363282,65.32881561279297
97.05322021484375,66.59682495117187
97.10664306640625,68.16034729003906
97.0868046875,64.440712890625
97.56520458984374,63.836787109375
96.64998822021484,65.61234100341797
96.82335406494141,64.92523406982421
96.04445983886718,65.54604400634766
96.96588110351563,67.19460708618163
96.59174578857422,67.72110534667969
96.07039434814453,64.4104313659668
96.10915997314453,66.19638198852539
96.3896788330078,64.42247879028321
95.67258081054688,66.50915267944336
95.9474741821289,65.64245971679688
96.30989709472657,65.68686447143554
96.24918157958984,65.22200988769531
95.92119580078125,64.33973846435546
96.22251171875,66.86743499755859
97.24080364990235,69.97706436157226
96.16235729980468,68.21576309204102
95.58390539550781,66.12332077026367
95.68580487060547,64.0756379699707
96.09251696777343,65.1462481689453
95.4243071899414,65.52842468261719
95.12802459716796,65.7941064453125
95.43031701660156,68.0808413696289
95.2863228149414,64.04063537597656
95.44877526855468,68.73373443603515
95.87490197753907,67.55784423828125
96.38563171386718,66.54351104736328
95.46725329589843,64.58406799316407
94.6663687133789,65.09252716064454
95.21707482910156,69.75315643310547
95.28273217773437,64.48931518554687
96.4341538696289,66.53499923706055
96.23239642333985,68.53310485839843
95.51210876464843,66.50603454589844
94.53563610839844,66.78689437866211
94.54991967773438,65.24991134643555
95.10312890625,64.0166162109375
94.2608671875,65.39895294189454
94.56807189941406,65.01857879638672
95.10782653808593,64.38793869018555
94.2795902709961,65.09663909912109
94.01344329833984,63.59979400634766
94.15360461425782,64.63321716308593
93.76736932373046,64.67207244873048
93.44527038574219,64.23872741699219
94.05783831787109,65.75356918334961
94.45634442138672,65.23332122802735
93.94338146972656,63.52647918701172
94.4803583984375,64.90186981201173
93.86748309326173,64.35719665527344
93.57128857421876,63.24492263793945
